更新时间,#genre#
20250518-10-22-15,url


RespoTime,whitelist,#genre#
17.98ms,sex private,http://seltz.site:80/live/m4awg3gp/em71tmey/97649.ts
20.38ms,sextreme,http://seltz.site:80/live/m4awg3gp/em71tmey/97650.ts
26.90ms,SEXY HOT SD,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/542
27.11ms,24h TRANSEXUAL +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/83250
27.59ms,24h SHAYENNE SAMARA +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/76715
28.19ms,24h SURUBA CASEIRA +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/83249
33.82ms,sexy hot,http://seltz.site:80/live/m4awg3gp/em71tmey/97652.ts
42.52ms,24h BRAD MONTANA +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/76720
56.18ms,欧美93,https://vod.mycamtv.net/93.m3u8
61.46ms,欧美94,https://vod.mycamtv.net/94.m3u8
68.25ms,24h GAYS +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/82166
69.02ms,花花公子,http://seltz.site:80/live/m4awg3gp/em71tmey/97676.ts
69.74ms,欧美91,https://vod.mycamtv.net/91.m3u8
70.82ms,PLAYBOY HD,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/934
75.30ms,欧美92,https://vod.mycamtv.net/92.m3u8
79.91ms,SEXY HOT HD,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/126
93.06ms,24h BRASILEIRINHAS  +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/83252
96.22ms,n1161,https://cf005.paopao.video:443/A25142CA4B8780733F4BDBFB0DCB597FCCF104D3
100.37ms,24h MIA KHALIFA +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/76713
100.82ms,24h RUIVAS +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/83247
100.97ms,24h LOIRAS SAFADAS +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/82169
102.19ms,24h SEXO NA PRAIA +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/83248
102.36ms,24h INTERRACIAL +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/82168
102.47ms,24h NINFETAS BR +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/82170
102.91ms,24h RETRO +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/82171
103.71ms,24h INTERRACIAL  +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/83246
104.44ms,欧美90,https://vod.mycamtv.net/90.m3u8
105.55ms,24h HENTAI +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/82167
105.86ms,SEXTREME HD,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/541
107.37ms,SEX PRIVE HD,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/127
108.14ms,880652,https://cf005.paopao.video:443/07A92C8D2ABC87F9F9905B9400218AD0BC2318B3
111.79ms,24h BRASILEIRINHAS +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/82141
112.54ms,24h A CASA DAS BRASILEIRINHAS +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/83240
113.50ms,24h AMADORAS +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/83242
113.63ms,24h AMADOR GAY +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/83241
114.46ms,24h BISEXUAL +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/83243
115.09ms,24h TEAMSKEET +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/83463
115.26ms,24h VIVID RED +18,http://blacktv.syscdn.xyz:80/pf7dvcvr/3zgpirzv/83260
