更新时间,#genre#
20250228-10-30-53,url


RespoTime,whitelist,#genre#
4.05ms,南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
7.04ms,香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
11.53ms,春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
19.87ms,千禧经典台(HK),http://cdn9.163189.xyz/smt3.1.1.php?id=Tvbclassic
25.26ms,千禧经典,http://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
25.26ms,广东珠江,http://cdn2.132.us.kg/live/gdzj/stream.m3u8
32.67ms,寰宇新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=28edce7a8df0c3e1ceebadc18e04a842
36.87ms,无线新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=f7b4583df4a36084ee912dbe42ae7432
37.22ms,CHC动作电影,http://iptv.diyp.tech/iptv.php?key=gat5&id=afa18d2457e898b11f48f7764c61d4cc
37.76ms,CHC家庭影院,http://iptv.diyp.tech/iptv.php?key=gat5&id=b0f988110099cf6a8405d8aacc0ec1c4
40.70ms,CCTV-16,https://api.olelive.com/dis/live/CCTV16HD/hls.m3u8
41.54ms,东森新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=287cb9ad49a87d8f3d60d2eea995be43
42.51ms,台视新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=39aef193cafcdc30d2b300c8729aba4b
42.86ms,春晚1993,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8
43.85ms,三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
44.80ms,广东体育,http://cdn2.132.us.kg/live/gdty/stream.m3u8
45.16ms,CCTV-3,https://api.olelive.com/dis/live/CCTV3HD/hls.m3u8
46.55ms,春晚2020,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
47.33ms,凤凰卫视资讯台,https://345iptv.com/?act=play&token=6bdefacb888922eba8683ba0d3ed2d0c&tid=gt&id=2&p=0###WEB\\n
47.50ms,凤凰资讯,http://iptv.diyp.tech/iptv.php?key=gat7&id=124
47.62ms,凤凰香港,http://iptv.diyp.tech/iptv.php?key=gat7&id=125
47.90ms,东森超视,http://iptv.diyp.tech/iptv.php?key=gat5&id=163e6c3e3bd21f2beb6af46d4b6b9353
48.37ms,民视新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=4df8b0c41f0da56f676b2684b52a5480
48.76ms,凤凰资讯,https://cdn3.163189.xyz/live/fhzx/stream.m3u8
49.28ms,凤凰资讯,https://k44991.kylintv.tv/live/pxinhd_iphone.m3u8
49.84ms,亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
52.61ms,凤凰中文,https://cdn.163189.xyz/live/fhzw/stream.m3u8
53.70ms,重庆卫视,https://345iptv.com/?act=play&token=fd924a13a25202c7a45f4e14c66813db&tid=ws&id=19&p=0###WEB\\n
54.50ms,台视,http://iptv.diyp.tech/iptv.php?key=gat5&id=d1a92e4301097a73f284a279fcf4afbc
54.93ms,TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
56.50ms,民视,http://iptv.diyp.tech/iptv.php?key=gat5&id=1f5cb7f8687ab60efbdb4cb4190d355b
57.48ms,中天新闻,http://iptv.diyp.tech/iptv.php?key=gat2&id=17
58.97ms,新加坡国际,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
60.41ms,LoveNature,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8?cc
61.28ms,凤凰中文,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzw
63.51ms,CCTV-13,https://api.olelive.com/dis/live/CCTV13HD/hls.m3u8
65.59ms,辽宁卫视,https://345iptv.com/?act=play&token=277baadee7068e4d2e4a835866c78b0e&tid=ws&id=14&p=0###WEB\\n
66.51ms,半岛新闻,https://live-hls-web-aje.getaj.net/AJE/02.m3u8
67.67ms,春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
69.41ms,翡翠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxA5oJl8b5Icz-0MXK7POxcc/ts
69.55ms,余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8zzhed
70.42ms,萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
71.42ms,上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8zzhed
71.47ms,龙泉新闻,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
71.58ms,春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
71.61ms,开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed
71.66ms,萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?
72.41ms,广东卫视,https://345iptv.com/?act=play&token=c72b32843d49180eb46daf0433636d3d&tid=ws&id=7&p=0###WEB\\n
73.55ms,TVB Plus,https://345iptv.com/?act=play&token=e3bdcc55bbc8bbcfb6e04b9f98407c95&tid=gt&id=8&p=0###WEB\\n
74.22ms,TVB明珠台,https://345iptv.com/?act=play&token=5a592ca5f9a4e277577d75c5ed9a2a0f&tid=gt&id=9&p=0###WEB\\n
75.05ms,江苏卫视,https://345iptv.com/?act=play&token=f05592e7341fd3242c0faf8d9127715b&tid=ws&id=2&p=0###WEB\\n
75.16ms,东南卫视,https://345iptv.com/?act=play&token=670b42b21181ae0259d2b99ff7ed0548&tid=ws&id=9&p=0###WEB\\n
75.33ms,TVB无线新闻台,https://345iptv.com/?act=play&token=8cb8ac6c145287e2ee088d20822560ab&tid=gt&id=6&p=0###WEB\\n
76.06ms,春晚1991,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664837540712798_hlshd15.m3u8
76.21ms,YMG未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?
76.26ms,春晚2007,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8
76.87ms,余杭未来,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?
77.00ms,澳亚卫视,https://345iptv.com/?act=play&token=53ceeef30429e4252363292d47612ba4&tid=gt&id=41&p=0###WEB\\n
77.54ms,凤凰卫视中文台,https://345iptv.com/?act=play&token=1954169d1dfb9cbc12fd4f353d5d31b2&tid=gt&id=1&p=0###WEB\\n
78.43ms,浙江卫视,https://345iptv.com/?act=play&token=c414ed899b2449ada4b7ee5f2819a02d&tid=ws&id=3&p=0###WEB\\n
78.83ms,湖南卫视,https://345iptv.com/?act=play&token=45e27df32846f25cda826c44425df4ee&tid=ws&id=1&p=0###WEB\\n
78.96ms,北京卫视,https://345iptv.com/?act=play&token=9de6d0fe2a410c6481444a15712c4ead&tid=ws&id=5&p=0###WEB\\n
79.39ms,深圳卫视,https://345iptv.com/?act=play&token=c678f75c2a848f21ac545be0bd47e4e4&tid=ws&id=6&p=0###WEB\\n
79.89ms,安徽卫视,https://345iptv.com/?act=play&token=b018fac0c66a1e30bfd098a02b2f70f4&tid=ws&id=8&p=0###WEB\\n
81.95ms,中天新闻台,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV28.m3u8
81.98ms,东方卫视,https://345iptv.com/?act=play&token=14c120f4699385856214c9cc1c80ed3a&tid=ws&id=4&p=0###WEB\\n
82.55ms,HOY TV,https://345iptv.com/?act=play&token=e14264b740c71d5d8fea15a2771cb4d2&tid=gt&id=24&p=0###WEB\\n
