更新时间,#genre#
20250302-10-36-23,url


RespoTime,whitelist,#genre#
27.01ms,大爱2,http://pulltv2.wanfudaluye.com/live/tv2.m3u8
27.33ms,千禧经典,http://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
33.25ms,广东体育,http://cdn2.132.us.kg/live/gdty/stream.m3u8
46.11ms,CCTV-6,https://api.olelive.com/dis/live/CCTV6HD/hls.m3u8
47.15ms,无线新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=f7b4583df4a36084ee912dbe42ae7432
47.37ms,凤凰资讯,http://iptv.diyp.tech/iptv.php?key=gat7&id=124
49.16ms,CHC动作电影,http://iptv.diyp.tech/iptv.php?key=gat5&id=afa18d2457e898b11f48f7764c61d4cc
49.60ms,民视新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=4df8b0c41f0da56f676b2684b52a5480
50.45ms,CGTN法语,https://news.cgtn.com/resource/live/french/cgtn-f.m3u8?zshijd
51.44ms,TVB星河,http://cdn9.163189.xyz/smt1.1.php?id=Xinhe
52.39ms,中天新闻,http://iptv.diyp.tech/iptv.php?key=gat2&id=17
52.43ms,台视新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=39aef193cafcdc30d2b300c8729aba4b
53.01ms,寰宇新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=28edce7a8df0c3e1ceebadc18e04a842
53.09ms,东森新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=287cb9ad49a87d8f3d60d2eea995be43
55.54ms,凤凰香港,http://iptv.diyp.tech/iptv.php?key=gat7&id=125
57.20ms,TVB无线新闻,https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn
58.23ms,凤凰中文,https://cdn.163189.xyz/live/fhzw/stream.m3u8
59.32ms,亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
61.23ms,台视,http://iptv.diyp.tech/iptv.php?key=gat5&id=d1a92e4301097a73f284a279fcf4afbc
