更新时间,#genre#
20250301-10-35-16,url


blacklist,#genre#
1905-电影网,http://a21709.tv.netsite.cc/proxy/1747360543/1747360543.m3u8
2025-02-19,https://gitlab.com/lr77/IPTV/-/raw/main/%E8%B5%B7%E9%A3%8E%E4%BA%86.mp4
4K影视频,http://221.198.194.158:8888/udp/225.1.2.190:5002
4K私享家,http://221.198.194.158:8888/udp/225.1.1.156:5002
4K超,http://119.125.134.232:9901/tsfile/live/1022_1.m3u8
8-度空间国,p3p://173.208.176.178:31809/64bce778000d4c1f131e20196db7116d
83射雕英雄传,http://wab201.win:35455/yy/1354210357
ABC News Australia,https://stream1.freetv.fun/abc-news-australia-1.m3u8
ABC News Australia,https://stream1.freetv.fun/abc-news-australia-2.ctv
AMC电影,http://211.75.171.121:8583/http/61.67.128.137:8092/upload/115/AMC_TS-1111_1.m3u8
AMC电影,http://tw.ts138.top/4g/?id=4gtv-4gtv017
AMC电影,https://4gtv.mytvsuper.xyz/4gtv.php?id=4gtv-4gtv017
AXN台湾,p3p://167.114.175.6:55331/6258ddc5000ee8a40e1bc8f50dec545c
AXN电影,p3p://173.208.176.178:31809/6258ddc5000ee8a40e1bc8f50dec545c
Amc最爱电影,p3p://167.114.175.6:55331/625bbd49000d7c0d1954e42d45bc3182
Animax HK,p3p://167.114.175.6:55331/6506d1a00000a99a33d7555a4b747caa
Animax,p3p://167.114.175.6:55331/61e0f9f0000ec6db45a9e87848424184
AnimaxHK,p3p://173.208.176.178:31809/6506d1a00000a99a33d7555a4b747caa
Astr剧集,p3p://173.208.176.178:31809/5fdeca140004e52a6d37e0be49f64a69
Astr欢喜,p3p://173.208.176.178:31809/620f05bb0000b01ff985bb62369741c0
Astr爱奇艺,p3p://173.208.176.178:31809/5fe07bb800090e1173d5591b2d87144a
Astr综合,p3p://173.208.176.178:31809/64bbb99f0005fdbf0e8331dd6a6f10a1
Axn HK,p3p://167.114.175.6:55331/66d23a53000d25d573c606e3274f26c5
BAND NEWS,https://stream1.freetv.fun/band-news-1.m3u8
BAND NEWS,https://stream1.freetv.fun/band-news-2.ctv
BBC Lifestyle,p3p://167.114.175.6:55331/64026f590000e9663abc652f25176282
BBC earth,p3p://167.114.175.6:55331/6444eb2e000921503e6ecfe873cd10b1
BOO电影,p3p://173.208.176.178:31809/5fded40700033e036d5ebd8604bf417b
Baby TV,p3p://167.114.175.6:55331/64bea3f00002bdf919e6522520650b26
Baby TV,p3p://173.208.176.178:31809/64bea3f00002bdf919e6522520650b26
Bein Sport 1,p3p://167.114.175.6:55331/667b10d1000e2b38149def9902d56b98
Bein Sport 2,p3p://167.114.175.6:55331/667b119a00012c7814a0fd5f0a4144be
Bein Sport 3,p3p://167.114.175.6:55331/667b130b000bb1a114a6a17a06ea671a
Boomerang,p3p://167.114.175.6:55331/621e313f0005594c28ec88582a49029c
Boomerang,p3p://173.208.176.178:31809/621e313f0005594c28ec88582a49029c
C+,p3p://167.114.175.6:55331/65ac2e740004fbd2b9c6ef2b03744ac0
CCTV-1 综合,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV-1,http://106.42.108.91:2000/rtp/239.16.10.1:2000
CCTV-1,http://106.42.108.91:2000/rtp/239.16.10.36:2000
CCTV-1,http://106.42.108.91:2000/rtp/239.16.20.1:10010
CCTV-1,http://112.46.85.60:8009/hls/501/index.m3u8
CCTV-1,http://114.226.231.226:8888/udp/239.49.8.129:6000
CCTV-1,http://114.226.231.226:8888/udp/239.49.8.19:9614
CCTV-1,http://123.101.98.129:2000/rtp/239.16.10.1:2000
CCTV-1,http://123.101.98.129:2000/rtp/239.16.10.36:2000
CCTV-1,http://123.101.98.129:2000/rtp/239.16.20.1:10010
CCTV-1,http://123.101.98.163:2000/rtp/239.16.10.1:2000
CCTV-1,http://123.101.98.163:2000/rtp/239.16.10.36:2000
CCTV-1,http://123.101.98.163:2000/rtp/239.16.20.1:10010
CCTV-1,http://180.108.135.48:8888/udp/239.49.8.129:6000
CCTV-1,http://180.108.135.48:8888/udp/239.49.8.19:9614
CCTV-1,http://221.196.34.247:4022/udp/225.1.1.120:5002
CCTV-1,http://222.71.90.218:8888/newlive/live/hls/2/live.m3u8
CCTV-1,http://49.77.104.103:8554/udp/239.49.8.129:6000
CCTV-1,http://49.77.104.103:8554/udp/239.49.8.19:9614
CCTV-1,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001022/index.m3u8
CCTV-1,http://[2409:8087:2001:20:2800:0:df6e:eb03]/ott.mobaibox.com/PLTV/4/224/3221227896/index.m3u8
CCTV-1,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/ott.mobaibox.com/PLTV/4/224/3221227467/index.m3u8
CCTV-1,http://a21709.tv.netsite.cc/proxy/1387573383/1387573383.m3u8
CCTV-1,http://a21709.tv.netsite.cc/proxy/1464748337/1464748337.m3u8
CCTV-1,http://fm1077.serv00.net/Smart.php?id=cctv1
CCTV-1,http://hms304nc1972679586.live.aikan.miguvideo.com/wh7f454c46tw3831204341_1349411946/wd_r2/cctv/cctv1hd/2500/01.m3u8?msisdn=19115966146&Channel_ID=0119_04102000-99000_400300000040002&client_ip=182.149.232.3&timestamp=20230115080246&ContentId=265183188&timezone=UTC&mtv_session=01b97ad3f1d61532d8f0d40578ee3f47&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=ac6f75650a73ab06efc36233598f26b8
CCTV-1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2328&tk=a0c4f6cfaba3
CCTV-1,http://nn.7x9d.cn/组播/咪咕视频.php?id=cctv1
