更新时间,#genre#
20250226-18-19-21,url


RespoTime,whitelist,#genre#
18.13ms,广东体育,http://cdn2.132.us.kg/live/gdty/stream.m3u8
20.49ms,千禧经典,http://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
21.38ms,广东珠江,http://cdn2.163189.xyz/live/gdzj/stream.m3u8
22.62ms,广东珠江,http://cdn2.132.us.kg/live/gdzj/stream.m3u8
33.11ms,TVB星河,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
33.29ms,民视,http://iptv.diyp.tech/iptv.php?key=gat5&id=1f5cb7f8687ab60efbdb4cb4190d355b
33.60ms,台视,http://iptv.diyp.tech/iptv.php?key=gat5&id=d1a92e4301097a73f284a279fcf4afbc
33.95ms,东森超视,http://iptv.diyp.tech/iptv.php?key=gat5&id=163e6c3e3bd21f2beb6af46d4b6b9353
34.03ms,凤凰资讯,http://iptv.diyp.tech/iptv.php?key=gat7&id=124
34.89ms,无线新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=f7b4583df4a36084ee912dbe42ae7432
34.98ms,民视新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=4df8b0c41f0da56f676b2684b52a5480
35.25ms,东森新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=287cb9ad49a87d8f3d60d2eea995be43
35.37ms,寰宇新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=28edce7a8df0c3e1ceebadc18e04a842
36.03ms,CHC动作电影,http://iptv.diyp.tech/iptv.php?key=gat5&id=afa18d2457e898b11f48f7764c61d4cc
37.67ms,中天新闻,http://iptv.diyp.tech/iptv.php?key=gat2&id=17
38.92ms,凤凰香港,http://iptv.diyp.tech/iptv.php?key=gat7&id=125
40.87ms,台视新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=39aef193cafcdc30d2b300c8729aba4b
40.87ms,CHC家庭影院,http://iptv.diyp.tech/iptv.php?key=gat5&id=b0f988110099cf6a8405d8aacc0ec1c4
43.32ms,凤凰中文,https://cdn.163189.xyz/live/fhzw/stream.m3u8
44.30ms,春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
44.74ms,青田电视,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
44.83ms,萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?
45.16ms,嵊州新闻,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
