更新时间,#genre#
20250221-12-21-08,url


RespoTime,whitelist,#genre#
20.30ms,新加坡国际,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
23.75ms,凤凰资讯,http://cdn3.163189.xyz/live/fhzx/stream.m3u8
27.05ms,无线华丽,http://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
29.12ms,无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn
30.19ms,TVB星河,http://cdn9.163189.xyz/smt1.1.php?id=Xinhe
30.73ms,广东珠江,http://cdn2.132.us.kg/live/gdzj/stream.m3u8
33.71ms,千禧经典,http://cdn9.163189.xyz/smt1.1.php?id=Tvbclassic
37.18ms,CHC动作电影,http://iptv.diyp.tech/iptv.php?key=gat5&id=afa18d2457e898b11f48f7764c61d4cc
38.11ms,翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
38.14ms,凤凰中文,http://cdn.163189.xyz/live/fhzw/stream.m3u8
42.13ms,民视新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=4df8b0c41f0da56f676b2684b52a5480
44.62ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&wsMonitor=0
45.34ms,台视新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=39aef193cafcdc30d2b300c8729aba4b
46.14ms,广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8
47.41ms,CHC家庭影院,http://iptv.diyp.tech/iptv.php?key=gat5&id=b0f988110099cf6a8405d8aacc0ec1c4
47.47ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
47.64ms,CCTV-17,https://api.olelive.com/dis/live/CCTV17HD/hls.m3u8
48.49ms,凤凰资讯,http://iptv.diyp.tech/iptv.php?key=gat7&id=124
48.96ms,寰宇新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=28edce7a8df0c3e1ceebadc18e04a842
51.04ms,CCTV5,https://api.olelive.com/dis/live/CCTV5HD/hls.m3u8
51.48ms,CCTV15,https://api.olelive.com/dis/live/CCTV15HD/hls.m3u8
52.44ms,凤凰资讯,https://cdn3.163189.xyz/live/fhzx/stream.m3u8
54.39ms,三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
55.05ms,凤凰中文,https://cdn.163189.xyz/live/fhzw/stream.m3u8
55.89ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639
56.32ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
56.56ms,台视,http://iptv.diyp.tech/iptv.php?key=gat5&id=d1a92e4301097a73f284a279fcf4afbc
57.96ms,东森新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=287cb9ad49a87d8f3d60d2eea995be43
58.01ms,翡翠台,https://cdn.163189.xyz/live/fct4k/stream.m3u8
59.35ms,TVB无线功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
61.02ms,民视,http://iptv.diyp.tech/iptv.php?key=gat5&id=1f5cb7f8687ab60efbdb4cb4190d355b
61.30ms,耀才财经,https://345iptv.com/?act=play&token=8849436eb5342a97dded6b8ba81e36f9&tid=gt&id=32&p=0###WEB\\n
61.87ms,东森超视,http://iptv.diyp.tech/iptv.php?key=gat5&id=163e6c3e3bd21f2beb6af46d4b6b9353
61.90ms,HOY TV,https://345iptv.com/?act=play&token=e14264b740c71d5d8fea15a2771cb4d2&tid=gt&id=24&p=0###WEB\\n
62.47ms,凤凰香港,http://iptv.diyp.tech/iptv.php?key=gat7&id=125
62.47ms,无线新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=f7b4583df4a36084ee912dbe42ae7432
63.41ms,无线新闻,https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn
63.63ms,TVB星河,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
63.98ms,中天新闻,http://iptv.diyp.tech/iptv.php?key=gat2&id=17
64.60ms,TVB翡翠台,https://345iptv.com/?act=play&token=dc1bc1fa919aba49d4719d69c838fcfa&tid=gt&id=5&p=0###WEB\\n
68.70ms,广东体育,http://cdn2.132.us.kg/live/gdty/stream.m3u8
73.03ms,TVB明珠台,https://345iptv.com/?act=play&token=5a592ca5f9a4e277577d75c5ed9a2a0f&tid=gt&id=9&p=0###WEB\\n
75.76ms,YMG未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?
75.85ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
76.26ms,余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8zzhed
76.71ms,安徽卫视,https://345iptv.com/?act=play&token=b018fac0c66a1e30bfd098a02b2f70f4&tid=ws&id=8&p=0###WEB\\n
77.11ms,重温经典,http://cdn3.132.us.kg/live/cwjd/stream.m3u8
77.22ms,余杭未来,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?
77.54ms,AXS TV Now,https://dikcfc9915kp8.cloudfront.net/hls/1080p/playlist.m3u8
77.56ms,莲花卫视,http://php.jdshipin.com:8880/amlh.php
77.67ms,开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed
78.25ms,上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8zzhed
78.55ms,凤凰资讯,http://cdn5.1678520.xyz/live/live2.1.php?id=fhzx
79.21ms,凤凰资讯,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzx
81.15ms,澳亚卫视,https://345iptv.com/?act=play&token=53ceeef30429e4252363292d47612ba4&tid=gt&id=41&p=0###WEB\\n
