更新时间,#genre#
20250221-17-18-47,url


RespoTime,whitelist,#genre#
91.87ms,28 AI 智慧賽馬,http://aktv.top/AKTV/live/aktv/28ai/AKTV.m3u8
93.08ms,吉林卫视,https://json.doube.eu.org/live/migu/migu.php/index.m3u8?id=531262154&sign=5dbd155ef0e97bfa309a48f691763ec0
93.74ms,民视新闻,http://iptv.diyp.tech/iptv.php?key=gat5&id=4df8b0c41f0da56f676b2684b52a5480
93.97ms,凤凰中文,http://cdn.163189.xyz/live/fhzw/stream.m3u8
94.31ms,无线卫星新闻台,http://aktv.top/AKTV/live/aktv3/null-2/AKTV.m3u8
94.74ms,YMG未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?
94.81ms,CCTV14,http://4330413.xyz:35455/gaoma/cctv14.m3u8
95.26ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
96.36ms,东森新闻,http://aktv.top/AKTV/live/aktv2/null/AKTV.m3u8
96.52ms,凤凰资讯,http://iptv.diyp.tech/iptv.php?key=gat7&id=124
96.93ms,myTV SUPER 18台,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
97.12ms,靖天电影,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8
98.12ms,DJ我们不再是从前,https://vd2.bdstatic.com/mda-mhne550wq5m66zvj/1080p/cae_h264/1629803514331462220/mda-mhne550wq5m66zvj.mp4
98.47ms,美食星球,http://ku9.fr.to/smt.php?id=foodplanet_twn
99.07ms,精选DJ洗脑神曲节奏欢快动感魔性,https://vd2.bdstatic.com/mda-ncsh78jh0xna7ngs/sc/cae_h264_delogo/1648389408244925817/mda-ncsh78jh0xna7ngs.mp4
99.57ms,Nickelodeon,http://aktv.top/AKTV/live/aktv3/nickelodeon/AKTV.m3u8
100.96ms,靖天电影,https://aktv.top/AKTV/live/aktv/null6/AKTV.m3u8
101.31ms,Channel U HD,http://aktv.top/AKTV/live/aktv/channeluhd/AKTV.m3u8
101.77ms,中天新闻,https://aktv.top/AKTV/live/aktv/null8/AKTV.m3u8
102.32ms,东方卫视,https://json.doube.eu.org/live/migu/migu.php/index.m3u8?id=264104266&sign=5dbd155ef0e97bfa309a48f691763ec0
102.55ms,2025-02-21 06:25:41,https://cdn5.163189.xyz/live/cctv1/stream.m3u8
103.51ms,春晚17,https://txmov2.a.kwimgs.com/bs3/video-hls/5191524564569524830_hlshd15.m3u8
103.59ms,Thrill,http://aktv.top/AKTV/live/aktv3/thrill/AKTV.m3u8
104.20ms,TVB无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
104.28ms,CCTV17,http://4330413.xyz:35455/gaoma/cctv17.m3u8
104.66ms,CCTV4,http://iptv.0564.org:35455/gaoma/cctv4.m3u8
105.12ms,TVB翡翠台,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
105.32ms,龙华经典,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
105.80ms,Animax(HK),http://aktv.top/AKTV/live/aktv3/animaxhk/AKTV.m3u8
105.84ms,CHC动作电影,https://json.doube.eu.org/live/migu/migu.php/index.m3u8?id=265218967&sign=5dbd155ef0e97bfa309a48f691763ec0
106.13ms,TVB无线新闻,https://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
106.25ms,CHC家庭影院,https://json.doube.eu.org/live/migu/migu.php/index.m3u8?id=265667645&sign=5dbd155ef0e97bfa309a48f691763ec0
106.73ms,HOY 77,http://cdn.132.us.kg/live/hoy/stream.m3u8
107.28ms,三立综合,https://aktv.top/AKTV/live/aktv/null13/AKTV.m3u8
107.54ms,DJ情火拥抱你离去夜夜夜漫长,https://vd3.bdstatic.com/mda-nd3gy7ukv0reh4xv/sc/cae_h264_delogo/1649115109025912038/mda-nd3gy7ukv0reh4xv.mp4
108.45ms,海南卫视,https://json.doube.eu.org/live/migu/migu.php/index.m3u8?id=531262161&sign=5dbd155ef0e97bfa309a48f691763ec0
108.49ms,江西卫视,https://json.doube.eu.org/live/migu/migu.php/index.m3u8?id=810783159&sign=5dbd155ef0e97bfa309a48f691763ec0
108.62ms,CCTV1,http://iptv.0564.org:35455/gaoma/cctv1.m3u8
108.76ms,TVB星河,http://php.jdshipin.com/smt.php?id=Xinhe
109.16ms,春晚2020,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8
109.50ms,黄金翡翠台,http://aktv.top/AKTV/live/aktv/null-21/AKTV.m3u8
111.00ms,春晚2008,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8
111.04ms,TVB翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
111.68ms,湖北卫视,https://json.doube.eu.org/live/migu/migu.php/index.m3u8?id=531261978&sign=5dbd155ef0e97bfa309a48f691763ec0
111.80ms,DJ版黑街,https://vd3.bdstatic.com/mda-mk612p9ceppwbgxj/sc/cae_h264/1636246729628620650/mda-mk612p9ceppwbgxj.mp4
112.46ms,DJ天后,https://vd3.bdstatic.com/mda-kk5f22n13qna8edp/v1-cae/sc/mda-kk5f22n13qna8edp.mp4
112.57ms,1905国外电影,http://php.jdshipin.com:8880/1905.php?id=1905dy2
113.18ms,CCTV13,http://4330413.xyz:35455/gaoma/cctv13.m3u8
113.72ms,CCTV6,http://4330413.xyz:35455/gaoma/cctv6.m3u8
115.08ms,春晚2020,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
116.19ms,江苏卫视,https://json.doube.eu.org/live/migu/migu.php/index.m3u8?id=264104188&sign=5dbd155ef0e97bfa309a48f691763ec0
116.54ms,半·新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
117.56ms,凤凰中文,https://cdn.163189.xyz/live/fhzw/stream.m3u8
117.63ms,无线华丽,http://php.jdshipin.com/smt.php?id=Tvbjade
118.32ms,余杭未来,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?
118.39ms,平湖新闻,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
118.54ms,春晚11,https://txmov2.a.kwimgs.com/bs3/video-hls/5243597434070590481_hlshd15.m3u8
118.72ms,TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
118.84ms,翡翠台4K,http://cdn.132.us.kg/live/fct4k/stream.m3u8
119.55ms,春晚16,https://txmov2.a.kwimgs.com/bs3/video-hls/5238530884094441260_hlshd15.m3u8
119.70ms,DJ酒醉风雨情伤心苦酒朋友的酒红尘没有错,https://vd4.bdstatic.com/mda-nd1a4zuxf78py830/sc/cae_h264_delogo/1649003829932795060/mda-nd1a4zuxf78py830.mp4
119.80ms,经典老歌DJ舞曲串烧708090后,https://vd3.bdstatic.com/mda-ihps4033ktcz7mfq/sc/mda-ihps4033ktcz7mfq.mp4
119.81ms,开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8zzhed
120.07ms,1905国内电影,http://php.jdshipin.com:8880/1905.php?id=1905dy
122.54ms,TVBJ1,http://cdn3.132.us.kg/live/j1/stream.m3u8
122.83ms,凤凰香港,https://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
122.92ms,TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe###HLS\\n
124.53ms,翡翠台,https://aktv.top/AKTV/live/aktv/null-16/AKTV.m3u8
124.96ms,LoveNature,http://aktv.top/AKTV/live/aktv2/lovenaturehd/AKTV.m3u8
126.50ms,TVB明珠台,https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
128.60ms,春晚13,https://txmov2.a.kwimgs.com/bs3/video-hls/5241627109089548390_hlshd15.m3u8
129.21ms,ROCK Action,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8
129.36ms,凤凰中文,http://cdn5.1678520.xyz/live/live2.1.php?id=fhzw
130.20ms,CCTV2,http://iptv.0564.org:35455/gaoma/cctv2.m3u8
130.47ms,HOY TV,https://345iptv.com/?act=play&token=e14264b740c71d5d8fea15a2771cb4d2&tid=gt&id=24&p=0###WEB\\n
131.31ms,DJ爆红老歌10首车载,https://vd3.bdstatic.com/mda-nbhgwre9iykh09ya/sc/cae_h264_delogo/1645187028367793873/mda-nbhgwre9iykh09ya.mp4
132.07ms,凤凰中文,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzw
132.29ms,凤凰卫视资讯台,https://345iptv.com/?act=play&token=6bdefacb888922eba8683ba0d3ed2d0c&tid=gt&id=2&p=0###WEB\\n
132.34ms,经典老歌伤感女声篇,https://vd3.bdstatic.com/mda-ig8mrb0k4jjc5ydt/sc/mda-ig8mrb0k4jjc5ydt.mp4
132.64ms,翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
133.47ms,美亚电影台(HK),http://aktv.top/AKTV/live/aktv/hk-1/AKTV.m3u8
134.77ms,DJ版一个人挺好,https://vd3.bdstatic.com/mda-mh6gqq4b59z26cjx/1080p/cae_h264/1628504623473300938/mda-mh6gqq4b59z26cjx.mp4
135.76ms,DJ版爱不得忘不舍,https://vd3.bdstatic.com/mda-mh8j8egnj8idbvd8/1080p/cae_h264/1629367979662473678/mda-mh8j8egnj8idbvd8.mp4
136.14ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
136.31ms,PopC,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
136.40ms,DJ潮湿的心,https://vd3.bdstatic.com/mda-jfsre2z1s4xk012w/sc/mda-jfsre2z1s4xk012w.mp4
138.39ms,CCTV1,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
138.42ms,CCTV-1,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk33
139.42ms,重温经典,http://cdn3.132.us.kg/live/cwjd/stream.m3u8
139.68ms,TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe
140.62ms,凤凰资讯,https://cdn3.163189.xyz/live/fhzx/stream.m3u8
141.81ms,香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639&wsIPSercert=6f8d45434604e7d22f5b0abbc0231d01&wsMonitor=0###HLS\\n
142.65ms,凤凰资讯,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzx
143.18ms,TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
143.18ms,DJ舞曲拼命的喝酒拼命的抽烟,https://vd2.bdstatic.com/mda-nd1n5vscnn77rui2/sc/cae_h264_delogo/1648915878369422268/mda-nd1n5vscnn77rui2.mp4
143.33ms,DJ舞曲闯天涯,https://vd2.bdstatic.com/mda-mjf3hahmam95yfkd/sc/cae_h264_nowatermark/1634352379471224566/mda-mjf3hahmam95yfkd.mp4
143.52ms,TVB明珠台,https://345iptv.com/?act=play&token=5a592ca5f9a4e277577d75c5ed9a2a0f&tid=gt&id=9&p=0###WEB\\n
145.42ms,AXS TV Now,https://dikcfc9915kp8.cloudfront.net/hls/1080p/playlist.m3u8
146.03ms,广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
146.36ms,翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
146.55ms,中天亚洲,https://aktv.top/AKTV/live/aktv/null12/AKTV.m3u8
146.67ms,翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
147.40ms,CCTV3,http://4330413.xyz:35455/gaoma/cctv3.m3u8
147.84ms,HOY 77,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
148.61ms,TVB千禧经典,http://php.jdshipin.com/smt.php?id=Tvbclassic
148.74ms,英雄泪,https://vd3.bdstatic.com/mda-ncnp6tm56ngrxbis/360p/h264_delogo/1648055585617071282/mda-ncnp6tm56ngrxbis.mp4
149.46ms,春晚18,https://txmov2.a.kwimgs.com/bs3/video-hls/5212635188105848764_hlshd15.m3u8
150.37ms,野狼的士高,https://vd2.bdstatic.com/mda-ncp47pjrm7kqjfwq/720p/h264_delogo/1648091187992655346/mda-ncp47pjrm7kqjfwq.mp4
150.59ms,翡翠台,http://php.jdshipin.com:8880/PLTV/iptv.php?id=fct3
152.04ms,DJ连锁反应,https://vd2.bdstatic.com/mda-na26q8vkv1hegaw4/sc/cae_h264/1641186067929723723/mda-na26q8vkv1hegaw4.mp4
152.72ms,鸳鸯DJ劲爆DJ,https://vd3.bdstatic.com/mda-nba9z1mqi949jyyb/sc/cae_h264_delogo/1644629210546304303/mda-nba9z1mqi949jyyb.mp4
154.81ms,凤凰资讯,http://cdn3.132.us.kg/live/fhzx/stream.m3u8
155.10ms,TVB无线新闻,http://php.jdshipin.com/smt.php?id=inews_twn
157.33ms,DJ版蜜雪冰城,https://vd3.bdstatic.com/mda-mhbae2pwwxhyxjcz/1080p/cae_h264/1628767594518574030/mda-mhbae2pwwxhyxjcz.mp4
158.35ms,凤凰卫视中文台,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
158.95ms,Hoy Tv,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hoytv
161.61ms,DJ版时间会知道你好不好,https://vd3.bdstatic.com/mda-mhairve7gvye1192/1080p/cae_h264/1629457148988604256/mda-mhairve7gvye1192.mp4
